0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0
9,1,9,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0
33,4,34,35,36,559,0,0,0,0,0,0
34,4,107,105,115,33,0,0,0,0,0,0
35,4,102,103,105,33,0,0,0,0,0,0
36,3,562,563,33,0,0,0,0,0,0,0
37,4,38,39,40,41,0,0,0,0,0,0
38,3,211,191,37,0,0,0,0,0,0,0
39,3,41,211,37,0,0,0,0,0,0,0
40,2,260,37,0,0,0,0,0,0,0,0
41,3,762,37,39,0,0,0,0,0,0,0
42,5,43,44,266,44,289,0,0,0,0,0
43,3,266,267,42,0,0,0,0,0,0,0
44,5,191,192,260,42,42,0,0,0,0,0
45,3,46,47,48,0,0,0,0,0,0,0
46,4,154,302,308,45,0,0,0,0,0,0
47,3,308,371,45,0,0,0,0,0,0,0
48,3,240,302,45,0,0,0,0,0,0,0
49,3,50,51,52,0,0,0,0,0,0,0
50,4,84,246,251,49,0,0,0,0,0,0
51,4,117,118,119,49,0,0,0,0,0,0
52,3,315,99,49,0,0,0,0,0,0,0
53,4,54,55,56,57,0,0,0,0,0,0
54,3,297,293,53,0,0,0,0,0,0,0
55,3,227,57,53,0,0,0,0,0,0,0
56,3,227,223,53,0,0,0,0,0,0,0
57,3,293,53,55,0,0,0,0,0,0,0
58,3,59,60,61,0,0,0,0,0,0,0
59,3,297,296,58,0,0,0,0,0,0,0
60,3,591,586,58,0,0,0,0,0,0,0
61,3,378,364,58,0,0,0,0,0,0,0
62,3,63,64,65,0,0,0,0,0,0,0
63,3,421,503,62,0,0,0,0,0,0,0
64,2,523,62,0,0,0,0,0,0,0,0
65,3,503,133,62,0,0,0,0,0,0,0
66,3,67,68,69,0,0,0,0,0,0,0
67,4,243,244,245,66,0,0,0,0,0,0
68,4,261,262,263,66,0,0,0,0,0,0
69,3,254,242,66,0,0,0,0,0,0,0
70,1,71,0,0,0,0,0,0,0,0,0
71,4,276,533,532,70,0,0,0,0,0,0
72,4,73,74,75,76,0,0,0,0,0,0
73,2,77,72,0,0,0,0,0,0,0,0
74,2,129,72,0,0,0,0,0,0,0,0
75,3,77,255,72,0,0,0,0,0,0,0
76,1,72,0,0,0,0,0,0,0,0,0
77,4,123,79,73,75,0,0,0,0,0,0
78,4,79,80,81,82,0,0,0,0,0,0
79,4,255,256,77,78,0,0,0,0,0,0
80,4,268,269,122,78,0,0,0,0,0,0
81,4,85,255,268,78,0,0,0,0,0,0
82,4,256,269,328,78,0,0,0,0,0,0
83,3,84,85,86,0,0,0,0,0,0,0
84,3,87,50,83,0,0,0,0,0,0,0
85,4,125,86,81,83,0,0,0,0,0,0
86,3,401,83,85,0,0,0,0,0,0,0
87,4,88,89,90,84,0,0,0,0,0,0
88,3,91,94,87,0,0,0,0,0,0,0
89,1,89,0,0,0,0,0,0,0,0,0
90,3,125,126,87,0,0,0,0,0,0,0
91,3,92,93,88,0,0,0,0,0,0,0
92,3,823,824,91,0,0,0,0,0,0,0
93,3,108,109,91,0,0,0,0,0,0,0
94,3,97,270,88,0,0,0,0,0,0,0
95,4,96,97,678,96,0,0,0,0,0,0
96,5,458,703,95,95,459,0,0,0,0,0
97,3,677,94,95,0,0,0,0,0,0,0
98,4,99,100,101,257,0,0,0,0,0,0
99,3,320,52,98,0,0,0,0,0,0,0
100,4,258,371,101,98,0,0,0,0,0,0
101,3,367,98,100,0,0,0,0,0,0,0
102,3,538,116,35,0,0,0,0,0,0,0
103,3,538,540,35,0,0,0,0,0,0,0
104,4,105,106,107,841,0,0,0,0,0,0
105,4,116,34,35,104,0,0,0,0,0,0
106,2,116,104,0,0,0,0,0,0,0,0
107,3,568,34,104,0,0,0,0,0,0,0
108,3,124,110,93,0,0,0,0,0,0,0
109,3,835,250,93,0,0,0,0,0,0,0
110,3,111,112,108,0,0,0,0,0,0,0
111,4,547,545,326,110,0,0,0,0,0,0
112,3,113,114,110,0,0,0,0,0,0,0
113,4,156,542,546,112,0,0,0,0,0,0
114,3,124,320,112,0,0,0,0,0,0,0
115,4,565,566,562,34,0,0,0,0,0,0
116,4,231,102,105,106,0,0,0,0,0,0
117,3,549,121,51,0,0,0,0,0,0,0
118,3,548,120,51,0,0,0,0,0,0,0
119,4,120,121,122,51,0,0,0,0,0,0
120,4,252,253,118,119,0,0,0,0,0,0
121,4,251,406,117,119,0,0,0,0,0,0
122,4,253,406,80,119,0,0,0,0,0,0
123,2,256,77,0,0,0,0,0,0,0,0
124,3,249,108,114,0,0,0,0,0,0,0
125,3,127,85,90,0,0,0,0,0,0,0
126,3,491,228,90,0,0,0,0,0,0,0
127,4,128,129,130,125,0,0,0,0,0,0
128,3,272,273,127,0,0,0,0,0,0,0
129,3,271,74,127,0,0,0,0,0,0,0
130,4,273,271,271,127,0,0,0,0,0,0
131,3,132,133,134,0,0,0,0,0,0,0
132,4,516,523,572,131,0,0,0,0,0,0
133,3,504,65,131,0,0,0,0,0,0,0
134,3,508,509,131,0,0,0,0,0,0,0
135,3,136,137,138,0,0,0,0,0,0,0
136,4,417,408,418,135,0,0,0,0,0,0
137,4,656,407,417,135,0,0,0,0,0,0
138,4,405,407,139,135,0,0,0,0,0,0
139,3,140,141,138,0,0,0,0,0,0,0
140,3,141,378,139,0,0,0,0,0,0,0
141,3,382,139,140,0,0,0,0,0,0,0
142,4,143,144,145,146,0,0,0,0,0,0
143,4,227,292,224,142,0,0,0,0,0,0
144,3,261,291,142,0,0,0,0,0,0,0
145,3,356,291,142,0,0,0,0,0,0,0
146,3,344,224,142,0,0,0,0,0,0,0
147,3,148,149,150,0,0,0,0,0,0,0
148,1,148,0,0,0,0,0,0,0,0,0
